Transaction_ID,Amount,Transaction_Type,Location,Time_of_Day,Account_Age_Months,Is_International,Fraud
3007,4530.904867103896,ATM,Canada,Afternoon,14,0,0
3008,65.7230735295471,Online,Germany,Morning,95,1,0
3009,3371.7294956986693,Bank Transfer,USA,Morning,220,1,0
3010,263.91981660304646,ATM,India,Night,228,0,0
3011,2746.5490320613926,ATM,Germany,Afternoon,172,1,0
3012,1441.7254815731726,Bank Transfer,Canada,Evening,102,1,0
3013,1537.3491146130953,Bank Transfer,UK,Morning,211,1,0
3014,1768.027724744521,Bank Transfer,USA,Morning,42,1,1
3015,3108.3557830028026,Online,India,Evening,1,0,0
3016,1673.5795785155021,Online,UK,Evening,23,1,0
3017,3664.8317576984505,ATM,USA,Morning,192,1,0
3018,2025.614290941479,ATM,Germany,Evening,28,0,0
3019,346.4242355482433,POS,Germany,Night,132,0,0
3020,3919.8804132081154,Online,USA,Morning,169,0,0
3021,1432.3628313405666,ATM,India,Night,188,0,0
3022,2166.6705635983167,Bank Transfer,USA,Afternoon,18,0,0
3023,3428.792196693398,Bank Transfer,UK,Night,191,0,0
3024,1665.6185049578164,Online,UK,Evening,189,0,0
3025,287.6453524528445,Bank Transfer,Germany,Morning,49,0,0
3026,1872.735629829004,POS,USA,Night,47,1,0
3027,4722.520670558046,ATM,Germany,Evening,115,0,0
3028,3210.463314506298,ATM,India,Evening,39,1,0
3029,3359.0383475926988,ATM,UK,Night,217,0,0
3030,3163.249357420011,Online,Canada,Morning,210,0,0
3031,998.9657341023868,Bank Transfer,Canada,Night,6,1,0
3032,2094.5776511908894,POS,USA,Afternoon,211,0,0
3033,3755.9442928247745,Online,USA,Night,53,0,0
3034,511.35762327802996,ATM,Canada,Night,204,1,0
3035,1392.8746165681127,POS,USA,Morning,25,1,0
3036,1385.2139467869388,ATM,UK,Night,99,1,0
3037,2162.9345433345575,ATM,India,Evening,65,1,0
3038,4901.941861006215,Online,India,Morning,133,1,0
3039,342.1752206856906,ATM,Germany,Evening,193,1,0
3040,2595.911466931072,POS,UK,Morning,8,0,0
3041,900.9265866509912,ATM,USA,Afternoon,39,0,0
3042,4853.5293443216715,Bank Transfer,USA,Afternoon,111,0,0
3043,570.9510061136837,ATM,Germany,Afternoon,43,0,0
3044,2020.9870067961483,Online,Germany,Night,82,0,0
3045,3690.735499248858,POS,USA,Afternoon,238,1,0
3046,3524.2493679970894,Online,USA,Morning,123,1,0
3047,2116.5295412851915,Bank Transfer,UK,Afternoon,201,0,0
3048,1735.8882189238275,ATM,Germany,Morning,133,1,0
3049,1991.0738308715886,Online,UK,Evening,4,0,0
3050,1325.0599344774032,Online,USA,Night,108,1,0
3051,1030.638028840465,Online,Canada,Evening,93,0,0
3052,2417.7832893066557,Online,Canada,Evening,129,0,0
3053,1346.3261115576986,Bank Transfer,USA,Afternoon,94,0,0
3054,1440.8710161617644,Bank Transfer,Germany,Afternoon,56,1,0
3055,3285.4965370554123,ATM,Canada,Afternoon,173,1,0
3056,4842.843971840962,ATM,Germany,Evening,193,0,0
3057,3020.1678167940786,POS,Canada,Night,3,1,0
3058,389.51243798950657,Bank Transfer,Germany,Night,22,0,0
3059,382.54015120106453,Online,Canada,Evening,200,0,1
3060,4757.358988123602,Online,Germany,Night,56,1,0
3061,1489.9674975851315,POS,UK,Evening,18,0,0
3062,464.8745954819648,Online,Germany,Evening,153,0,0
3063,2997.227712816156,POS,UK,Night,176,0,0
3064,3120.1256475598793,ATM,UK,Morning,116,1,0
3065,3244.2815764928473,Bank Transfer,USA,Morning,84,0,0
3066,1340.6731291484189,POS,UK,Afternoon,159,0,0
3067,80.4778676513028,Online,India,Night,30,0,1
3068,4825.251770425087,POS,UK,Afternoon,80,0,1
3069,1258.210763227057,ATM,Germany,Evening,66,1,0
3070,3381.7513088224746,Online,UK,Morning,209,0,0
3071,3534.616200044154,ATM,Germany,Night,10,0,0
3072,3051.987048312031,ATM,Germany,Night,199,1,0
3073,1567.972434097173,POS,India,Night,59,1,0
3074,1359.1257875515084,ATM,UK,Morning,234,1,0
3075,2990.353072100002,Online,UK,Afternoon,51,1,0
3076,4331.147689890399,ATM,Canada,Morning,123,1,0
3077,4733.934975972361,ATM,Canada,Afternoon,137,1,0
3078,533.9994929967694,POS,USA,Evening,54,0,0
3079,778.3689199256106,ATM,Germany,Evening,190,0,0
3080,4723.957612621482,Bank Transfer,India,Afternoon,81,1,0
3081,3683.993465532289,POS,Canada,Evening,137,0,0
3082,4415.554155024716,POS,UK,Evening,9,1,0
3083,1017.1500075060391,Online,USA,Night,101,0,0
3084,2939.9914261914623,Online,India,Night,152,1,0
3085,3507.1922741152807,Online,UK,Morning,39,1,1
3086,3402.158867807628,Online,UK,Morning,203,0,0
3087,2043.7176958791572,Bank Transfer,Germany,Morning,136,1,0
3088,81.89748399808585,POS,Germany,Night,153,0,0
3089,2916.7156537372944,ATM,Canada,Morning,110,1,0
3090,1269.2421882021458,Online,Canada,Morning,66,1,0
3091,2254.0199594837372,Online,UK,Night,10,0,0
3092,4788.117170343668,Online,UK,Afternoon,117,1,0
3093,1998.1814116239614,ATM,Canada,Night,152,0,0
3094,4199.809025288811,Online,Canada,Afternoon,208,0,0
3095,946.7603257175094,ATM,UK,Night,83,0,0
3096,3363.940187635019,POS,India,Morning,187,0,0
3097,4885.149737422523,POS,UK,Evening,159,0,0
3098,513.9560388603193,POS,India,Evening,139,1,0
3099,46.5581114248241,Bank Transfer,India,Afternoon,134,1,0
3100,2170.7460491999086,ATM,UK,Afternoon,70,0,0
3101,467.66428784157915,Online,USA,Afternoon,160,1,0
3102,3743.1798266327755,Online,Canada,Evening,39,0,0
3103,4573.170575923552,Online,Germany,Afternoon,176,1,0
3104,2172.9347586802505,Online,UK,Night,13,0,0
3105,1297.2646525664277,Bank Transfer,India,Night,59,1,0
3106,2174.844578438016,Online,UK,Evening,67,0,1
3107,3618.621850160755,Bank Transfer,Canada,Night,184,1,0
3108,50.22553709395304,ATM,India,Afternoon,41,0,0
3109,2949.3226774760624,POS,Germany,Evening,184,0,0
3110,3068.3919660124584,Online,Germany,Afternoon,35,1,0
3111,3190.252793245198,POS,Germany,Night,166,0,0
3112,1213.9002895044816,ATM,USA,Afternoon,81,0,0
3113,3571.693353273743,ATM,India,Evening,195,1,0
3114,461.50047422722315,Online,India,Afternoon,34,1,0
3115,1000.3553306516701,ATM,USA,Night,76,0,0
3116,4387.9628830391375,POS,India,Morning,216,0,0
3117,3694.922137879199,Online,USA,Evening,70,0,0
3118,73.65904228666953,Bank Transfer,UK,Afternoon,234,0,0
3119,1245.639420547152,Online,Canada,Evening,11,1,1
3120,1075.960382550857,POS,Germany,Afternoon,112,0,0
3121,1357.677608544678,Online,USA,Morning,27,0,0
3122,1241.5610525480326,Online,USA,Night,48,1,0
3123,317.31884723551445,POS,USA,Afternoon,24,1,0
3124,2297.4078804011174,Online,UK,Afternoon,18,0,0
3125,3665.003706556895,Online,USA,Morning,27,1,0
3126,3035.6249649635947,POS,Canada,Evening,54,1,0
3127,3365.9939846474085,ATM,Canada,Night,55,1,0
3128,410.3401467885146,POS,Germany,Afternoon,120,0,0
3129,4757.696097333052,Online,UK,Afternoon,233,0,0
3130,4193.266710045909,Bank Transfer,Canada,Night,21,0,0
3131,4026.426140885835,Bank Transfer,India,Morning,187,1,0
3132,4115.804106183628,POS,India,Evening,115,0,0
3133,4663.888988123143,Bank Transfer,India,Night,162,0,0
3134,2723.54856073792,Online,USA,Evening,120,0,0
3135,1005.4086792487914,Online,USA,Morning,225,1,0
3136,3085.834121223443,POS,India,Morning,58,0,0
3137,3715.693060871355,Online,Germany,Night,176,0,0
3138,3690.8973798033567,ATM,Germany,Afternoon,54,0,0
3139,2609.6378757135662,Online,USA,Morning,146,0,0
3140,346.9513030712224,POS,India,Morning,3,1,0
3141,1858.7091274584884,ATM,Germany,Night,152,0,0
3142,4604.22920927447,ATM,USA,Night,129,0,0
3143,2924.322304238343,Bank Transfer,India,Night,6,1,0
3144,2693.9680565622884,Online,UK,Morning,19,1,0
3145,1347.9233043390566,POS,India,Evening,86,1,0
3146,1845.4023549833116,Bank Transfer,India,Morning,115,1,0
3147,4477.25371532008,Bank Transfer,Canada,Night,171,1,0
3148,3333.9829223965444,Online,Canada,Afternoon,123,0,0
3149,3937.9981986279026,Online,UK,Afternoon,136,1,0
3150,2274.4553882229375,POS,UK,Night,197,1,0
3151,3153.0848611835086,Bank Transfer,India,Afternoon,180,1,0
3152,1245.6761256723216,POS,Germany,Morning,73,0,0
3153,3528.776847266014,Bank Transfer,UK,Evening,47,0,0
3154,2140.8686618481697,Bank Transfer,India,Morning,85,0,0
3155,2215.514846499654,Bank Transfer,USA,Night,28,1,0
3156,3248.3650112615237,Online,Canada,Morning,46,0,0
3157,4681.721704237289,Bank Transfer,Germany,Afternoon,132,1,0
3158,324.7117013100615,Bank Transfer,India,Morning,120,1,0
3159,4124.592470548303,Bank Transfer,USA,Evening,216,0,0
3160,1465.4536365089045,ATM,Canada,Afternoon,136,0,0
3161,2222.377675259357,Online,USA,Evening,116,0,0
3162,114.45707723116973,ATM,India,Evening,61,1,0
3163,1508.7251587823937,Online,UK,Evening,17,0,0
3164,2515.6430569375016,POS,Canada,Morning,34,0,0
3165,285.5995063504579,ATM,USA,Morning,20,0,0
3166,2458.02316826891,POS,UK,Morning,208,0,0
3167,4635.917591147844,Bank Transfer,Germany,Morning,202,0,0
3168,531.4391244484871,POS,India,Afternoon,162,1,1
3169,3823.381436737144,POS,India,Morning,43,1,0
3170,2051.3069116130832,POS,Canada,Afternoon,10,0,0
3171,3277.5927040490683,POS,USA,Evening,94,1,0
3172,1304.8818069362205,Online,Germany,Afternoon,158,1,0
3173,801.6638513940846,ATM,Canada,Night,115,1,0
3174,806.510758284776,Online,Canada,Morning,153,0,0
3175,357.1072684875075,Online,USA,Night,127,1,0
3176,932.3052909817089,Online,Germany,Afternoon,185,0,0
3177,3322.7758280198964,POS,USA,Morning,110,1,0
3178,4409.0446061583225,Online,India,Night,191,0,0
3179,4071.557799527853,ATM,UK,Morning,107,1,0
3180,3427.245877823048,Online,India,Afternoon,105,1,0
3181,556.6071577384579,Bank Transfer,India,Night,71,0,0
3182,1449.4912942482695,POS,Canada,Afternoon,175,0,0
3183,1552.4853422357326,Bank Transfer,India,Night,84,1,0
3184,1253.5349472561181,ATM,Germany,Evening,209,0,0
3185,2577.453270250067,ATM,India,Evening,3,0,0
3186,2680.0913053239647,ATM,Germany,Evening,239,0,0
3187,1787.6454459796955,ATM,USA,Evening,46,0,1
3188,1772.1768478884978,Online,Canada,Evening,232,1,0
3189,4143.635211540876,POS,Germany,Afternoon,164,0,1
3190,3947.51777735683,ATM,India,Evening,26,1,0
3191,1542.4401792453245,Bank Transfer,Canada,Afternoon,138,1,0
3192,4569.37327714693,ATM,Canada,Evening,162,0,0
3193,4764.311009927517,POS,Germany,Morning,206,0,0
3194,1637.0789974400539,Bank Transfer,Germany,Evening,8,0,0
3195,1775.352619221309,Bank Transfer,UK,Morning,55,0,0
3196,2530.6425963426846,Bank Transfer,UK,Afternoon,91,1,0
3197,4705.8984586056995,Online,Canada,Evening,138,1,0
3198,4382.2155685458465,ATM,UK,Night,185,0,0
3199,517.326973105031,Online,India,Afternoon,114,1,0
3200,1966.690062640724,Bank Transfer,USA,Evening,79,0,0
3201,2769.0890928001104,Online,Canada,Afternoon,101,1,0
3202,2518.1467003949424,Online,USA,Night,86,1,0
3203,973.3460243447789,Online,UK,Evening,45,1,0
3204,4294.7897719849325,ATM,Germany,Night,50,0,0
3205,3386.3192110692025,Bank Transfer,Canada,Evening,64,0,0
3206,4190.3523323847585,Bank Transfer,UK,Morning,95,1,0
3207,4294.527575350614,ATM,India,Afternoon,2,0,0
3208,3743.0374890603703,Online,Canada,Night,173,0,0
3209,2198.856953242338,Online,Canada,Afternoon,95,1,0
3210,3054.6810413020457,POS,Germany,Night,62,0,0
3211,806.025203568117,POS,Canada,Afternoon,142,0,0
3212,3369.858860287164,POS,Germany,Afternoon,74,1,0
3213,900.3700124177074,ATM,UK,Afternoon,222,1,0
3214,3471.278204598233,Bank Transfer,India,Morning,100,1,0
3215,1151.8428129660736,POS,India,Evening,111,1,1
3216,592.1687442503487,Bank Transfer,Canada,Morning,104,0,0
3217,830.5960282640724,Bank Transfer,Canada,Afternoon,15,0,0
3218,14.950715419255989,Bank Transfer,UK,Night,14,1,0
3219,3595.1043911783836,ATM,Germany,Afternoon,159,1,0
3220,3663.3432400466036,ATM,India,Evening,157,0,0
3221,2577.092082816731,ATM,Germany,Morning,27,0,0
3222,811.0071912716415,ATM,UK,Evening,85,0,0
3223,422.35391586589526,POS,India,Night,9,1,0
3224,100.54918735424862,Online,India,Evening,20,1,0
3225,832.9121439412775,Online,USA,Morning,227,1,0
3226,4454.823397240818,Online,UK,Night,186,1,0
3227,1211.4765242999003,POS,UK,Evening,79,0,0
3228,1774.5852794499922,Online,USA,Morning,216,1,0
3229,531.2006949842593,POS,Germany,Morning,177,1,1
3230,1115.6947172171106,POS,USA,Afternoon,57,0,0
3231,2598.5267310471245,POS,UK,Evening,144,1,0
3232,3040.7246520627846,Online,Germany,Night,100,0,0
3233,1230.5348092602242,Bank Transfer,India,Afternoon,75,1,0
3234,293.37213532946043,Online,USA,Evening,136,0,0
3235,1958.2091812913563,Online,Germany,Evening,67,0,0
3236,1174.8458377770392,ATM,Germany,Night,19,0,0
3237,1101.6718465328606,POS,Germany,Afternoon,238,1,0
3238,4799.514699553709,Bank Transfer,USA,Afternoon,105,1,0
3239,3083.4209271989916,ATM,India,Night,195,1,0
3240,2786.607823644619,Bank Transfer,Germany,Afternoon,164,1,0
3241,2081.796642098993,Bank Transfer,USA,Morning,217,1,0
3242,2147.5769454835704,POS,UK,Night,188,1,0
3243,2706.820494171214,Online,USA,Evening,164,0,0
3244,3483.666886145356,POS,USA,Night,11,1,1
3245,3512.219750428238,POS,USA,Morning,51,1,0
3246,862.6110689887206,ATM,Germany,Night,126,0,0
3247,2503.0631966227515,POS,USA,Evening,80,0,0
3248,2062.7306846953393,Online,UK,Evening,183,1,0
3249,4353.2821965155745,Bank Transfer,Germany,Night,54,0,0
3250,3158.9375114857903,POS,UK,Night,17,1,0
3251,2664.857811747829,Bank Transfer,Canada,Morning,190,0,0
3252,581.3962376836922,POS,USA,Morning,170,1,0
3253,3030.16125717044,Bank Transfer,Germany,Evening,24,0,0
3254,590.433508872766,POS,Germany,Afternoon,145,0,0
3255,1689.3468449509317,ATM,USA,Afternoon,48,1,0
3256,718.4956142475877,Bank Transfer,India,Afternoon,84,1,0
3257,3461.907866886723,POS,India,Afternoon,214,0,0
3258,1035.2293086115822,POS,UK,Evening,198,0,0
3259,1962.3375690741898,ATM,USA,Afternoon,7,0,0
3260,4478.895514205799,ATM,USA,Afternoon,142,0,0
3261,1025.5603350778565,ATM,Canada,Night,11,1,0
3262,2541.4862944741017,Bank Transfer,India,Afternoon,12,0,0
3263,2099.26194752428,Bank Transfer,India,Night,110,0,0
3264,95.52958502342001,ATM,USA,Evening,133,1,0
3265,3964.8267772962,Online,UK,Night,133,1,0
3266,349.88430204142566,Online,USA,Morning,128,1,0
3267,2373.9038297798834,POS,UK,Night,148,1,0
3268,2805.588083220055,Online,India,Afternoon,54,1,0
3269,3143.9901507898626,POS,Canada,Night,55,1,0
3270,3444.7149883928387,Bank Transfer,Germany,Night,186,0,0
3271,1270.0955556959618,Bank Transfer,India,Evening,79,0,0
3272,54.84398940895462,Online,UK,Evening,90,0,0
3273,3618.6010934627852,Bank Transfer,USA,Afternoon,97,1,0
3274,2680.604713741155,ATM,India,Morning,127,1,0
3275,4181.4079275202075,ATM,Canada,Morning,30,0,0
3276,4107.834872688968,Online,UK,Night,24,0,0
3277,4217.414208100477,Online,USA,Morning,215,1,0
3278,2428.047826597803,POS,Germany,Evening,201,1,1
3279,1671.473837205144,Bank Transfer,UK,Afternoon,131,0,0
3280,3958.833221943893,POS,USA,Afternoon,122,0,1
3281,2259.2140945811284,POS,Germany,Evening,100,0,0
3282,921.2937710351554,ATM,USA,Afternoon,176,0,0
3283,4275.595227709564,ATM,Germany,Night,71,0,0
3284,4413.386584477875,ATM,Germany,Afternoon,150,1,0
3285,2334.2172319201495,ATM,Germany,Morning,14,0,0
3286,383.12013791238843,POS,USA,Afternoon,48,0,0
3287,1942.1913191350716,ATM,Germany,Afternoon,29,1,0
3288,4018.6706090157036,Bank Transfer,UK,Evening,50,0,0
3289,4509.361272588412,ATM,Canada,Evening,208,1,0
3290,1021.3463487754913,ATM,Canada,Morning,226,1,0
3291,339.53319206623127,ATM,Germany,Evening,138,0,1
3292,4387.365513398529,Online,Canada,Morning,199,0,0
3293,1950.077670199482,Bank Transfer,Canada,Night,217,1,0
3294,2711.0960165164784,Bank Transfer,Germany,Morning,27,1,0
3295,4840.488731193541,POS,Germany,Afternoon,79,1,0
3296,337.4908159315432,POS,UK,Morning,96,0,0
3297,3243.348447223217,ATM,India,Night,156,0,0
3298,375.15658576146103,Online,USA,Afternoon,137,0,0
3299,1880.4672976901693,POS,Germany,Morning,71,0,0
3300,4020.0536532412666,POS,Germany,Evening,80,0,0
3301,2170.193802614394,ATM,Canada,Evening,154,1,0
3302,4985.925857745237,ATM,UK,Evening,227,0,0
3303,2797.5011283082777,POS,Canada,Morning,81,0,0
3304,1609.2049524165877,POS,Germany,Morning,87,1,0
3305,1104.456072894242,Bank Transfer,Germany,Night,8,0,0
3306,1755.8500687593782,Online,Canada,Afternoon,2,0,0
3307,1865.8037024289563,Bank Transfer,Germany,Afternoon,223,0,0
3308,348.22482023118505,POS,India,Afternoon,185,1,0
3309,1851.023126136732,Bank Transfer,USA,Afternoon,180,1,0
3310,2323.8714060974285,Bank Transfer,USA,Morning,186,0,0
3311,3615.075072432829,POS,USA,Morning,123,0,0
3312,3285.363776184432,ATM,India,Night,121,0,0
3313,3545.2844478696256,POS,Germany,Afternoon,96,1,0
3314,46.77659097490121,ATM,Canada,Morning,93,1,1
3315,1092.2486609047776,POS,UK,Morning,3,0,0
3316,3310.113020557283,POS,Germany,Morning,136,0,0
3317,2422.526894057837,POS,India,Morning,187,0,0
3318,31.540810963388,Online,India,Afternoon,2,0,0
3319,4023.4507389469527,ATM,USA,Afternoon,223,1,0
3320,3865.1838185852353,Online,Germany,Morning,190,1,0
3321,2744.3537191528453,POS,USA,Evening,115,0,0
3322,336.98431225247924,Bank Transfer,UK,Night,49,1,0
3323,3833.74267241526,Online,USA,Afternoon,101,1,0
3324,2920.649370718163,ATM,UK,Afternoon,148,0,0
3325,3910.890085904006,POS,India,Evening,29,0,0
3326,3759.9762270172228,Online,USA,Afternoon,145,0,0
3327,4015.9953494293964,Bank Transfer,USA,Evening,74,0,0
3328,2592.450291691101,Online,Canada,Evening,105,1,0
3329,705.9209683766073,ATM,India,Morning,150,0,0
3330,3357.431579531545,Online,Canada,Afternoon,6,0,0
3331,3104.266556334593,Bank Transfer,UK,Night,62,0,0
3332,3712.5546700594405,Bank Transfer,UK,Evening,235,0,0
3333,853.5556252234229,ATM,India,Night,226,1,0
3334,978.9011235019447,Bank Transfer,UK,Morning,31,0,0
3335,4452.595538510545,POS,India,Afternoon,190,0,0
3336,3751.1391032680935,Bank Transfer,UK,Morning,119,1,0
3337,4541.601301058113,POS,Germany,Morning,12,0,0
3338,3794.7830292137837,Online,USA,Night,12,0,0
3339,2987.790753421558,POS,Germany,Night,191,0,0
3340,3272.393021454229,POS,India,Evening,144,1,1
3341,4446.193980080349,Online,India,Afternoon,25,0,0
3342,2896.139738787143,Bank Transfer,Germany,Morning,150,0,0
3343,3163.7946650202953,POS,USA,Evening,91,0,1
3344,786.6011964379849,Bank Transfer,USA,Evening,88,1,1
3345,2372.236494479933,Online,Canada,Morning,76,0,0
3346,3583.403574230704,ATM,UK,Morning,18,0,0
3347,1358.3587780902453,Bank Transfer,Canada,Evening,45,0,0
3348,1015.259631720052,Bank Transfer,USA,Morning,111,1,0
3349,1572.5649070809557,ATM,Germany,Morning,80,1,0
3350,1211.295636824203,ATM,UK,Night,68,0,0
3351,1078.4886219967973,Online,Germany,Afternoon,140,0,0
3352,2127.1299601260944,Bank Transfer,Canada,Evening,177,1,0
3353,4539.653376848253,Bank Transfer,India,Morning,161,0,0
3354,2537.762935459898,Online,Germany,Evening,214,1,0
3355,943.6623021725385,Bank Transfer,Canada,Afternoon,191,1,0
3356,389.473488557466,POS,Canada,Evening,18,1,0
3357,3482.2999449639365,POS,Canada,Evening,54,0,1
3358,1917.0798283597571,POS,India,Evening,112,1,0
3359,4110.04557819387,Bank Transfer,India,Night,97,1,0
3360,3299.256289360647,POS,India,Afternoon,27,0,0
3361,3982.2260454541356,POS,UK,Afternoon,234,0,1
3362,1363.3704668951516,Online,India,Evening,211,0,0
3363,3463.3328176929854,Online,India,Evening,78,1,0
3364,1323.9896135451254,ATM,India,Afternoon,153,1,0
3365,4695.6470548542065,ATM,Germany,Morning,162,0,0
3366,3183.689536259205,ATM,India,Night,88,1,0
3367,1625.9364418758337,ATM,UK,Afternoon,230,0,0
3368,1351.211752149902,Online,Canada,Evening,188,0,0
3369,958.6782924328593,Online,Germany,Morning,54,0,0
3370,3474.73158967417,Online,USA,Morning,87,0,0
3371,1097.484486924647,POS,India,Morning,5,0,0
3372,2978.539813307808,POS,Canada,Night,236,1,0
3373,1326.85195949216,ATM,Canada,Night,123,1,0
3374,3311.5348792453738,POS,Germany,Afternoon,164,0,0
3375,4075.6239440599934,Bank Transfer,USA,Afternoon,54,1,0
3376,3891.2360895075426,Online,UK,Afternoon,216,1,0
3377,3805.4523979992546,ATM,Canada,Afternoon,164,0,0
3378,942.6734164327991,ATM,Canada,Evening,197,1,0
3379,446.48281018767096,Bank Transfer,Canada,Night,39,1,0
3380,3496.249398294491,POS,Canada,Morning,198,0,0
3381,1844.8943329027848,ATM,Germany,Evening,109,1,0
3382,2164.56940088472,POS,USA,Afternoon,228,1,0
3383,160.58971850298838,POS,Canada,Afternoon,237,1,0
3384,1301.5843641288707,Bank Transfer,UK,Evening,132,1,0
3385,173.21363735294779,ATM,UK,Morning,74,1,0
3386,4396.532934143232,POS,India,Night,65,0,0
3387,1220.7664326765598,POS,Canada,Night,213,0,0
3388,2788.899162017175,Bank Transfer,Canada,Morning,168,0,0
3389,199.7017067023464,Bank Transfer,Canada,Night,231,0,0
3390,3335.902719571762,POS,Canada,Afternoon,37,0,0
3391,1618.5215920416988,Bank Transfer,Canada,Afternoon,67,1,0
3392,4490.10633885354,POS,UK,Afternoon,111,1,0
3393,4441.150353725509,ATM,USA,Afternoon,159,0,0
3394,1629.8266387169301,Online,USA,Morning,219,0,0
3395,4505.299673973887,Bank Transfer,India,Night,209,0,0
3396,4980.8075791264,Online,UK,Night,125,1,0
3397,4127.95124229912,POS,Canada,Evening,87,1,0
3398,4225.132382037369,POS,USA,Morning,205,1,0
3399,1248.7986368649042,POS,Germany,Night,47,1,0
3400,2885.6284822944926,Online,Germany,Night,155,1,0
3401,340.94329026700245,POS,Germany,Evening,179,1,0
3402,479.1150944242402,Bank Transfer,Canada,Afternoon,148,0,0
